,date,price,qty,sell_id,sell_cat,item,year,holiday,is_weekend,is_schoolbreak,avg_temperature,is_outdoor,is_holiday
9990,2015-05-27,12.26,52,2053,2,COKE,2015,6,0,0,78.8,1,0
9991,2015-05-27,12.26,52,2053,2,COFFEE,2015,6,0,0,78.8,1,0
9992,2015-05-28,16.0,82,1070,0,BURGER,2015,6,0,0,84.2,1,0
9993,2015-05-28,12.66,32,2051,2,BURGER,2015,6,0,0,84.2,1,0
9994,2015-05-28,12.66,32,2051,2,COKE,2015,6,0,0,84.2,1,0
9995,2015-05-28,12.26,18,2052,2,BURGER,2015,6,0,0,84.2,1,0
9996,2015-05-28,12.26,18,2052,2,LEMONADE,2015,6,0,0,84.2,1,0
9997,2015-05-28,12.26,50,2053,2,BURGER,2015,6,0,0,84.2,1,0
9998,2015-05-28,12.26,50,2053,2,COKE,2015,6,0,0,84.2,1,0
9999,2015-05-28,12.26,50,2053,2,COFFEE,2015,6,0,0,84.2,1,0
10000,2015-05-29,16.0,86,1070,0,BURGER,2015,6,0,0,86.0,1,0
10001,2015-05-29,12.66,34,2051,2,BURGER,2015,6,0,0,86.0,1,0
10002,2015-05-29,12.66,34,2051,2,COKE,2015,6,0,0,86.0,1,0
10003,2015-05-29,12.26,26,2052,2,BURGER,2015,6,0,0,86.0,1,0
10004,2015-05-29,12.26,26,2052,2,LEMONADE,2015,6,0,0,86.0,1,0
10005,2015-05-29,12.26,52,2053,2,BURGER,2015,6,0,0,86.0,1,0
10006,2015-05-29,12.26,52,2053,2,COKE,2015,6,0,0,86.0,1,0
10007,2015-05-29,12.26,52,2053,2,COFFEE,2015,6,0,0,86.0,1,0
10008,2015-05-30,16.0,56,1070,0,BURGER,2015,6,1,0,84.2,1,0
10009,2015-05-30,12.66,20,2051,2,BURGER,2015,6,1,0,84.2,1,0
10010,2015-05-30,12.66,20,2051,2,COKE,2015,6,1,0,84.2,1,0
10011,2015-05-30,12.26,12,2052,2,BURGER,2015,6,1,0,84.2,1,0
10012,2015-05-30,12.26,12,2052,2,LEMONADE,2015,6,1,0,84.2,1,0
10013,2015-05-30,12.26,34,2053,2,BURGER,2015,6,1,0,84.2,1,0
10014,2015-05-30,12.26,34,2053,2,COKE,2015,6,1,0,84.2,1,0
10015,2015-05-30,12.26,34,2053,2,COFFEE,2015,6,1,0,84.2,1,0
10016,2015-05-31,16.0,40,1070,0,BURGER,2015,0,1,0,84.2,1,1
10017,2015-05-31,12.66,14,2051,2,BURGER,2015,0,1,0,84.2,1,1
10018,2015-05-31,12.66,14,2051,2,COKE,2015,0,1,0,84.2,1,1
10019,2015-05-31,12.26,8,2052,2,BURGER,2015,0,1,0,84.2,1,1
10020,2015-05-31,12.26,8,2052,2,LEMONADE,2015,0,1,0,84.2,1,1
10021,2015-05-31,12.26,26,2053,2,BURGER,2015,0,1,0,84.2,1,1
10022,2015-05-31,12.26,26,2053,2,COKE,2015,0,1,0,84.2,1,1
10023,2015-05-31,12.26,26,2053,2,COFFEE,2015,0,1,0,84.2,1,1
10024,2015-06-01,16.0,54,1070,0,BURGER,2015,0,0,0,75.2,1,1
10025,2015-06-01,12.66,18,2051,2,BURGER,2015,0,0,0,75.2,1,1
10026,2015-06-01,12.66,18,2051,2,COKE,2015,0,0,0,75.2,1,1
10027,2015-06-01,12.26,20,2052,2,BURGER,2015,0,0,0,75.2,1,1
10028,2015-06-01,12.26,20,2052,2,LEMONADE,2015,0,0,0,75.2,1,1
10029,2015-06-01,12.26,38,2053,2,BURGER,2015,0,0,0,75.2,1,1
10030,2015-06-01,12.26,38,2053,2,COKE,2015,0,0,0,75.2,1,1
10031,2015-06-01,12.26,38,2053,2,COFFEE,2015,0,0,0,75.2,1,1
10032,2015-06-02,16.0,62,1070,0,BURGER,2015,0,0,0,71.6,1,1
10033,2015-06-02,12.66,26,2051,2,BURGER,2015,0,0,0,71.6,1,1
10034,2015-06-02,12.66,26,2051,2,COKE,2015,0,0,0,71.6,1,1
10035,2015-06-02,12.26,18,2052,2,BURGER,2015,0,0,0,71.6,1,1
10036,2015-06-02,12.26,18,2052,2,LEMONADE,2015,0,0,0,71.6,1,1
10037,2015-06-02,12.26,30,2053,2,BURGER,2015,0,0,0,71.6,1,1
10038,2015-06-02,12.26,30,2053,2,COKE,2015,0,0,0,71.6,1,1
10039,2015-06-02,12.26,30,2053,2,COFFEE,2015,0,0,0,71.6,1,1
10040,2015-06-03,16.0,84,1070,0,BURGER,2015,6,0,0,78.8,1,0
10041,2015-06-03,12.66,26,2051,2,BURGER,2015,6,0,0,78.8,1,0
10042,2015-06-03,12.66,26,2051,2,COKE,2015,6,0,0,78.8,1,0
10043,2015-06-03,12.26,20,2052,2,BURGER,2015,6,0,0,78.8,1,0
10044,2015-06-03,12.26,20,2052,2,LEMONADE,2015,6,0,0,78.8,1,0
10045,2015-06-03,12.26,44,2053,2,BURGER,2015,6,0,0,78.8,1,0
10046,2015-06-03,12.26,44,2053,2,COKE,2015,6,0,0,78.8,1,0
10047,2015-06-03,12.26,44,2053,2,COFFEE,2015,6,0,0,78.8,1,0
10048,2015-06-04,16.0,80,1070,0,BURGER,2015,6,0,0,78.8,1,0
10049,2015-06-04,12.66,34,2051,2,BURGER,2015,6,0,0,78.8,1,0
10050,2015-06-04,12.66,34,2051,2,COKE,2015,6,0,0,78.8,1,0
10051,2015-06-04,12.26,22,2052,2,BURGER,2015,6,0,0,78.8,1,0
10052,2015-06-04,12.26,22,2052,2,LEMONADE,2015,6,0,0,78.8,1,0
10053,2015-06-04,12.26,44,2053,2,BURGER,2015,6,0,0,78.8,1,0
10054,2015-06-04,12.26,44,2053,2,COKE,2015,6,0,0,78.8,1,0
10055,2015-06-04,12.26,44,2053,2,COFFEE,2015,6,0,0,78.8,1,0
10056,2015-06-05,16.0,80,1070,0,BURGER,2015,6,0,0,82.4,1,0
10057,2015-06-05,12.66,34,2051,2,BURGER,2015,6,0,0,82.4,1,0
10058,2015-06-05,12.66,34,2051,2,COKE,2015,6,0,0,82.4,1,0
10059,2015-06-05,12.26,22,2052,2,BURGER,2015,6,0,0,82.4,1,0
10060,2015-06-05,12.26,22,2052,2,LEMONADE,2015,6,0,0,82.4,1,0
10061,2015-06-05,12.26,44,2053,2,BURGER,2015,6,0,0,82.4,1,0
10062,2015-06-05,12.26,44,2053,2,COKE,2015,6,0,0,82.4,1,0
10063,2015-06-05,12.26,44,2053,2,COFFEE,2015,6,0,0,82.4,1,0
10064,2015-06-06,16.0,56,1070,0,BURGER,2015,6,1,0,71.6,1,0
10065,2015-06-06,12.66,20,2051,2,BURGER,2015,6,1,0,71.6,1,0
10066,2015-06-06,12.66,20,2051,2,COKE,2015,6,1,0,71.6,1,0
10067,2015-06-06,12.26,14,2052,2,BURGER,2015,6,1,0,71.6,1,0
10068,2015-06-06,12.26,14,2052,2,LEMONADE,2015,6,1,0,71.6,1,0
10069,2015-06-06,12.26,34,2053,2,BURGER,2015,6,1,0,71.6,1,0
10070,2015-06-06,12.26,34,2053,2,COKE,2015,6,1,0,71.6,1,0
10071,2015-06-06,12.26,34,2053,2,COFFEE,2015,6,1,0,71.6,1,0
10072,2015-06-07,16.0,60,1070,0,BURGER,2015,6,1,1,75.2,1,0
10073,2015-06-07,12.66,24,2051,2,BURGER,2015,6,1,1,75.2,1,0
10074,2015-06-07,12.66,24,2051,2,COKE,2015,6,1,1,75.2,1,0
10075,2015-06-07,12.26,16,2052,2,BURGER,2015,6,1,1,75.2,1,0
10076,2015-06-07,12.26,16,2052,2,LEMONADE,2015,6,1,1,75.2,1,0
10077,2015-06-07,12.26,30,2053,2,BURGER,2015,6,1,1,75.2,1,0
10078,2015-06-07,12.26,30,2053,2,COKE,2015,6,1,1,75.2,1,0
10079,2015-06-07,12.26,30,2053,2,COFFEE,2015,6,1,1,75.2,1,0
10080,2015-06-08,16.0,84,1070,0,BURGER,2015,6,0,1,73.4,1,0
10081,2015-06-08,12.66,26,2051,2,BURGER,2015,6,0,1,73.4,1,0
10082,2015-06-08,12.66,26,2051,2,COKE,2015,6,0,1,73.4,1,0
10083,2015-06-08,12.26,26,2052,2,BURGER,2015,6,0,1,73.4,1,0
10084,2015-06-08,12.26,26,2052,2,LEMONADE,2015,6,0,1,73.4,1,0
10085,2015-06-08,12.26,52,2053,2,BURGER,2015,6,0,1,73.4,1,0
10086,2015-06-08,12.26,52,2053,2,COKE,2015,6,0,1,73.4,1,0
10087,2015-06-08,12.26,52,2053,2,COFFEE,2015,6,0,1,73.4,1,0
10088,2015-06-09,16.0,86,1070,0,BURGER,2015,6,0,0,75.2,1,0
10089,2015-06-09,12.66,26,2051,2,BURGER,2015,6,0,0,75.2,1,0
10090,2015-06-09,12.66,26,2051,2,COKE,2015,6,0,0,75.2,1,0
10091,2015-06-09,12.26,26,2052,2,BURGER,2015,6,0,0,75.2,1,0
10092,2015-06-09,12.26,26,2052,2,LEMONADE,2015,6,0,0,75.2,1,0
10093,2015-06-09,12.26,50,2053,2,BURGER,2015,6,0,0,75.2,1,0
10094,2015-06-09,12.26,50,2053,2,COKE,2015,6,0,0,75.2,1,0
10095,2015-06-09,12.26,50,2053,2,COFFEE,2015,6,0,0,75.2,1,0
10096,2015-06-10,16.0,84,1070,0,BURGER,2015,6,0,0,73.4,1,0
10097,2015-06-10,12.66,30,2051,2,BURGER,2015,6,0,0,73.4,1,0
10098,2015-06-10,12.66,30,2051,2,COKE,2015,6,0,0,73.4,1,0
10099,2015-06-10,12.26,24,2052,2,BURGER,2015,6,0,0,73.4,1,0
10100,2015-06-10,12.26,24,2052,2,LEMONADE,2015,6,0,0,73.4,1,0
10101,2015-06-10,12.26,50,2053,2,BURGER,2015,6,0,0,73.4,1,0
10102,2015-06-10,12.26,50,2053,2,COKE,2015,6,0,0,73.4,1,0
10103,2015-06-10,12.26,50,2053,2,COFFEE,2015,6,0,0,73.4,1,0
10104,2015-06-11,16.0,78,1070,0,BURGER,2015,6,0,0,73.4,1,0
10105,2015-06-11,12.66,30,2051,2,BURGER,2015,6,0,0,73.4,1,0
10106,2015-06-11,12.66,30,2051,2,COKE,2015,6,0,0,73.4,1,0
10107,2015-06-11,12.26,18,2052,2,BURGER,2015,6,0,0,73.4,1,0
10108,2015-06-11,12.26,18,2052,2,LEMONADE,2015,6,0,0,73.4,1,0
10109,2015-06-11,12.26,44,2053,2,BURGER,2015,6,0,0,73.4,1,0
10110,2015-06-11,12.26,44,2053,2,COKE,2015,6,0,0,73.4,1,0
10111,2015-06-11,12.26,44,2053,2,COFFEE,2015,6,0,0,73.4,1,0
10112,2015-06-12,16.0,84,1070,0,BURGER,2015,6,0,0,80.6,1,0
10113,2015-06-12,12.66,30,2051,2,BURGER,2015,6,0,0,80.6,1,0
10114,2015-06-12,12.66,30,2051,2,COKE,2015,6,0,0,80.6,1,0
10115,2015-06-12,12.26,18,2052,2,BURGER,2015,6,0,0,80.6,1,0
10116,2015-06-12,12.26,18,2052,2,LEMONADE,2015,6,0,0,80.6,1,0
10117,2015-06-12,12.26,50,2053,2,BURGER,2015,6,0,0,80.6,1,0
10118,2015-06-12,12.26,50,2053,2,COKE,2015,6,0,0,80.6,1,0
10119,2015-06-12,12.26,50,2053,2,COFFEE,2015,6,0,0,80.6,1,0
10120,2015-06-13,16.0,58,1070,0,BURGER,2015,6,1,0,78.8,1,0
10121,2015-06-13,12.66,22,2051,2,BURGER,2015,6,1,0,78.8,1,0
10122,2015-06-13,12.66,22,2051,2,COKE,2015,6,1,0,78.8,1,0
10123,2015-06-13,12.26,14,2052,2,BURGER,2015,6,1,0,78.8,1,0
10124,2015-06-13,12.26,14,2052,2,LEMONADE,2015,6,1,0,78.8,1,0
10125,2015-06-13,12.26,32,2053,2,BURGER,2015,6,1,0,78.8,1,0
10126,2015-06-13,12.26,32,2053,2,COKE,2015,6,1,0,78.8,1,0
10127,2015-06-13,12.26,32,2053,2,COFFEE,2015,6,1,0,78.8,1,0
10128,2015-06-14,16.0,60,1070,0,BURGER,2015,6,1,0,80.6,1,0
10129,2015-06-14,12.66,24,2051,2,BURGER,2015,6,1,0,80.6,1,0
10130,2015-06-14,12.66,24,2051,2,COKE,2015,6,1,0,80.6,1,0
10131,2015-06-14,12.26,18,2052,2,BURGER,2015,6,1,0,80.6,1,0
10132,2015-06-14,12.26,18,2052,2,LEMONADE,2015,6,1,0,80.6,1,0
10133,2015-06-14,12.26,30,2053,2,BURGER,2015,6,1,0,80.6,1,0
10134,2015-06-14,12.26,30,2053,2,COKE,2015,6,1,0,80.6,1,0
10135,2015-06-14,12.26,30,2053,2,COFFEE,2015,6,1,0,80.6,1,0
10136,2015-06-15,16.0,80,1070,0,BURGER,2015,6,0,0,82.4,1,0
10137,2015-06-15,12.66,34,2051,2,BURGER,2015,6,0,0,82.4,1,0
10138,2015-06-15,12.66,34,2051,2,COKE,2015,6,0,0,82.4,1,0
10139,2015-06-15,12.26,22,2052,2,BURGER,2015,6,0,0,82.4,1,0
10140,2015-06-15,12.26,22,2052,2,LEMONADE,2015,6,0,0,82.4,1,0
10141,2015-06-15,12.26,52,2053,2,BURGER,2015,6,0,0,82.4,1,0
10142,2015-06-15,12.26,52,2053,2,COKE,2015,6,0,0,82.4,1,0
10143,2015-06-15,12.26,52,2053,2,COFFEE,2015,6,0,0,82.4,1,0
10144,2015-06-16,16.0,80,1070,0,BURGER,2015,6,0,0,77.0,1,0
10145,2015-06-16,12.66,28,2051,2,BURGER,2015,6,0,0,77.0,1,0
10146,2015-06-16,12.66,28,2051,2,COKE,2015,6,0,0,77.0,1,0
10147,2015-06-16,12.26,26,2052,2,BURGER,2015,6,0,0,77.0,1,0
10148,2015-06-16,12.26,26,2052,2,LEMONADE,2015,6,0,0,77.0,1,0
10149,2015-06-16,12.26,48,2053,2,BURGER,2015,6,0,0,77.0,1,0
10150,2015-06-16,12.26,48,2053,2,COKE,2015,6,0,0,77.0,1,0
10151,2015-06-16,12.26,48,2053,2,COFFEE,2015,6,0,0,77.0,1,0
10152,2015-06-17,16.0,86,1070,0,BURGER,2015,6,0,0,75.2,1,0
10153,2015-06-17,12.66,32,2051,2,BURGER,2015,6,0,0,75.2,1,0
10154,2015-06-17,12.66,32,2051,2,COKE,2015,6,0,0,75.2,1,0
10155,2015-06-17,12.26,20,2052,2,BURGER,2015,6,0,0,75.2,1,0
10156,2015-06-17,12.26,20,2052,2,LEMONADE,2015,6,0,0,75.2,1,0
10157,2015-06-17,12.26,50,2053,2,BURGER,2015,6,0,0,75.2,1,0
10158,2015-06-17,12.26,50,2053,2,COKE,2015,6,0,0,75.2,1,0
10159,2015-06-17,12.26,50,2053,2,COFFEE,2015,6,0,0,75.2,1,0
10160,2015-06-18,16.0,82,1070,0,BURGER,2015,6,0,0,77.0,1,0
10161,2015-06-18,12.66,28,2051,2,BURGER,2015,6,0,0,77.0,1,0
10162,2015-06-18,12.66,28,2051,2,COKE,2015,6,0,0,77.0,1,0
10163,2015-06-18,12.26,24,2052,2,BURGER,2015,6,0,0,77.0,1,0
10164,2015-06-18,12.26,24,2052,2,LEMONADE,2015,6,0,0,77.0,1,0
10165,2015-06-18,12.26,48,2053,2,BURGER,2015,6,0,0,77.0,1,0
10166,2015-06-18,12.26,48,2053,2,COKE,2015,6,0,0,77.0,1,0
10167,2015-06-18,12.26,48,2053,2,COFFEE,2015,6,0,0,77.0,1,0
10168,2015-06-19,16.0,82,1070,0,BURGER,2015,6,0,0,73.4,1,0
10169,2015-06-19,12.66,26,2051,2,BURGER,2015,6,0,0,73.4,1,0
10170,2015-06-19,12.66,26,2051,2,COKE,2015,6,0,0,73.4,1,0
10171,2015-06-19,12.26,22,2052,2,BURGER,2015,6,0,0,73.4,1,0
10172,2015-06-19,12.26,22,2052,2,LEMONADE,2015,6,0,0,73.4,1,0
10173,2015-06-19,12.26,44,2053,2,BURGER,2015,6,0,0,73.4,1,0
10174,2015-06-19,12.26,44,2053,2,COKE,2015,6,0,0,73.4,1,0
10175,2015-06-19,12.26,44,2053,2,COFFEE,2015,6,0,0,73.4,1,0
10176,2015-06-20,16.0,54,1070,0,BURGER,2015,6,1,0,73.4,1,0
10177,2015-06-20,12.66,24,2051,2,BURGER,2015,6,1,0,73.4,1,0
10178,2015-06-20,12.66,24,2051,2,COKE,2015,6,1,0,73.4,1,0
10179,2015-06-20,12.26,18,2052,2,BURGER,2015,6,1,0,73.4,1,0
10180,2015-06-20,12.26,18,2052,2,LEMONADE,2015,6,1,0,73.4,1,0
10181,2015-06-20,12.26,38,2053,2,BURGER,2015,6,1,0,73.4,1,0
10182,2015-06-20,12.26,38,2053,2,COKE,2015,6,1,0,73.4,1,0
10183,2015-06-20,12.26,38,2053,2,COFFEE,2015,6,1,0,73.4,1,0
10184,2015-06-21,16.0,56,1070,0,BURGER,2015,6,1,0,73.4,1,0
10185,2015-06-21,12.66,22,2051,2,BURGER,2015,6,1,0,73.4,1,0
10186,2015-06-21,12.66,22,2051,2,COKE,2015,6,1,0,73.4,1,0
10187,2015-06-21,12.26,20,2052,2,BURGER,2015,6,1,0,73.4,1,0
10188,2015-06-21,12.26,20,2052,2,LEMONADE,2015,6,1,0,73.4,1,0
10189,2015-06-21,12.26,32,2053,2,BURGER,2015,6,1,0,73.4,1,0
10190,2015-06-21,12.26,32,2053,2,COKE,2015,6,1,0,73.4,1,0
10191,2015-06-21,12.26,32,2053,2,COFFEE,2015,6,1,0,73.4,1,0
10192,2015-06-22,16.0,86,1070,0,BURGER,2015,6,0,0,73.4,1,0
10193,2015-06-22,12.66,28,2051,2,BURGER,2015,6,0,0,73.4,1,0
10194,2015-06-22,12.66,28,2051,2,COKE,2015,6,0,0,73.4,1,0
10195,2015-06-22,12.26,20,2052,2,BURGER,2015,6,0,0,73.4,1,0
10196,2015-06-22,12.26,20,2052,2,LEMONADE,2015,6,0,0,73.4,1,0
10197,2015-06-22,12.26,46,2053,2,BURGER,2015,6,0,0,73.4,1,0
10198,2015-06-22,12.26,46,2053,2,COKE,2015,6,0,0,73.4,1,0
10199,2015-06-22,12.26,46,2053,2,COFFEE,2015,6,0,0,73.4,1,0
10200,2015-06-23,16.0,82,1070,0,BURGER,2015,6,0,0,78.8,1,0
10201,2015-06-23,12.66,28,2051,2,BURGER,2015,6,0,0,78.8,1,0
10202,2015-06-23,12.66,28,2051,2,COKE,2015,6,0,0,78.8,1,0
10203,2015-06-23,12.26,18,2052,2,BURGER,2015,6,0,0,78.8,1,0
10204,2015-06-23,12.26,18,2052,2,LEMONADE,2015,6,0,0,78.8,1,0
10205,2015-06-23,12.26,46,2053,2,BURGER,2015,6,0,0,78.8,1,0
10206,2015-06-23,12.26,46,2053,2,COKE,2015,6,0,0,78.8,1,0
10207,2015-06-23,12.26,46,2053,2,COFFEE,2015,6,0,0,78.8,1,0
10208,2015-06-24,16.0,86,1070,0,BURGER,2015,6,0,0,80.6,1,0
10209,2015-06-24,12.66,34,2051,2,BURGER,2015,6,0,0,80.6,1,0
10210,2015-06-24,12.66,34,2051,2,COKE,2015,6,0,0,80.6,1,0
10211,2015-06-24,12.26,22,2052,2,BURGER,2015,6,0,0,80.6,1,0
10212,2015-06-24,12.26,22,2052,2,LEMONADE,2015,6,0,0,80.6,1,0
10213,2015-06-24,12.26,50,2053,2,BURGER,2015,6,0,0,80.6,1,0
10214,2015-06-24,12.26,50,2053,2,COKE,2015,6,0,0,80.6,1,0
10215,2015-06-24,12.26,50,2053,2,COFFEE,2015,6,0,0,80.6,1,0
10216,2015-06-25,16.0,80,1070,0,BURGER,2015,6,0,0,75.2,1,0
10217,2015-06-25,12.66,30,2051,2,BURGER,2015,6,0,0,75.2,1,0
10218,2015-06-25,12.66,30,2051,2,COKE,2015,6,0,0,75.2,1,0
10219,2015-06-25,12.26,22,2052,2,BURGER,2015,6,0,0,75.2,1,0
10220,2015-06-25,12.26,22,2052,2,LEMONADE,2015,6,0,0,75.2,1,0
10221,2015-06-25,12.26,48,2053,2,BURGER,2015,6,0,0,75.2,1,0
10222,2015-06-25,12.26,48,2053,2,COKE,2015,6,0,0,75.2,1,0
10223,2015-06-25,12.26,48,2053,2,COFFEE,2015,6,0,0,75.2,1,0
10224,2015-06-26,16.0,86,1070,0,BURGER,2015,6,0,0,80.6,1,0
10225,2015-06-26,12.66,30,2051,2,BURGER,2015,6,0,0,80.6,1,0
10226,2015-06-26,12.66,30,2051,2,COKE,2015,6,0,0,80.6,1,0
10227,2015-06-26,12.26,24,2052,2,BURGER,2015,6,0,0,80.6,1,0
10228,2015-06-26,12.26,24,2052,2,LEMONADE,2015,6,0,0,80.6,1,0
10229,2015-06-26,12.26,46,2053,2,BURGER,2015,6,0,0,80.6,1,0
10230,2015-06-26,12.26,46,2053,2,COKE,2015,6,0,0,80.6,1,0
10231,2015-06-26,12.26,46,2053,2,COFFEE,2015,6,0,0,80.6,1,0
10232,2015-06-27,16.0,58,1070,0,BURGER,2015,6,1,0,82.4,1,0
10233,2015-06-27,12.66,22,2051,2,BURGER,2015,6,1,0,82.4,1,0
10234,2015-06-27,12.66,22,2051,2,COKE,2015,6,1,0,82.4,1,0
10235,2015-06-27,12.26,20,2052,2,BURGER,2015,6,1,0,82.4,1,0
10236,2015-06-27,12.26,20,2052,2,LEMONADE,2015,6,1,0,82.4,1,0
10237,2015-06-27,12.26,36,2053,2,BURGER,2015,6,1,0,82.4,1,0
10238,2015-06-27,12.26,36,2053,2,COKE,2015,6,1,0,82.4,1,0
10239,2015-06-27,12.26,36,2053,2,COFFEE,2015,6,1,0,82.4,1,0
10240,2015-06-28,16.0,58,1070,0,BURGER,2015,6,1,0,84.2,1,0
10241,2015-06-28,12.66,22,2051,2,BURGER,2015,6,1,0,84.2,1,0
10242,2015-06-28,12.66,22,2051,2,COKE,2015,6,1,0,84.2,1,0
10243,2015-06-28,12.26,12,2052,2,BURGER,2015,6,1,0,84.2,1,0
10244,2015-06-28,12.26,12,2052,2,LEMONADE,2015,6,1,0,84.2,1,0
10245,2015-06-28,12.26,34,2053,2,BURGER,2015,6,1,0,84.2,1,0
10246,2015-06-28,12.26,34,2053,2,COKE,2015,6,1,0,84.2,1,0
10247,2015-06-28,12.26,34,2053,2,COFFEE,2015,6,1,0,84.2,1,0
10248,2015-06-29,16.0,78,1070,0,BURGER,2015,6,0,0,84.2,1,0
10249,2015-06-29,12.66,30,2051,2,BURGER,2015,6,0,0,84.2,1,0
10250,2015-06-29,12.66,30,2051,2,COKE,2015,6,0,0,84.2,1,0
10251,2015-06-29,12.26,24,2052,2,BURGER,2015,6,0,0,84.2,1,0
10252,2015-06-29,12.26,24,2052,2,LEMONADE,2015,6,0,0,84.2,1,0
10253,2015-06-29,12.26,48,2053,2,BURGER,2015,6,0,0,84.2,1,0
10254,2015-06-29,12.26,48,2053,2,COKE,2015,6,0,0,84.2,1,0
10255,2015-06-29,12.26,48,2053,2,COFFEE,2015,6,0,0,84.2,1,0
10256,2015-06-30,16.0,84,1070,0,BURGER,2015,6,0,1,82.4,1,0
10257,2015-06-30,12.66,34,2051,2,BURGER,2015,6,0,1,82.4,1,0
10258,2015-06-30,12.66,34,2051,2,COKE,2015,6,0,1,82.4,1,0
10259,2015-06-30,12.26,24,2052,2,BURGER,2015,6,0,1,82.4,1,0
10260,2015-06-30,12.26,24,2052,2,LEMONADE,2015,6,0,1,82.4,1,0
10261,2015-06-30,12.26,52,2053,2,BURGER,2015,6,0,1,82.4,1,0
10262,2015-06-30,12.26,52,2053,2,COKE,2015,6,0,1,82.4,1,0
10263,2015-06-30,12.26,52,2053,2,COFFEE,2015,6,0,1,82.4,1,0
10264,2015-07-01,16.0,82,1070,0,BURGER,2015,6,0,1,78.8,1,0
10265,2015-07-01,12.66,28,2051,2,BURGER,2015,6,0,1,78.8,1,0
10266,2015-07-01,12.66,28,2051,2,COKE,2015,6,0,1,78.8,1,0
10267,2015-07-01,12.26,26,2052,2,BURGER,2015,6,0,1,78.8,1,0
10268,2015-07-01,12.26,26,2052,2,LEMONADE,2015,6,0,1,78.8,1,0
10269,2015-07-01,12.26,44,2053,2,BURGER,2015,6,0,1,78.8,1,0
10270,2015-07-01,12.26,44,2053,2,COKE,2015,6,0,1,78.8,1,0
10271,2015-07-01,12.26,44,2053,2,COFFEE,2015,6,0,1,78.8,1,0
10272,2015-07-02,16.0,86,1070,0,BURGER,2015,6,0,1,75.2,1,0
10273,2015-07-02,12.66,26,2051,2,BURGER,2015,6,0,1,75.2,1,0
10274,2015-07-02,12.66,26,2051,2,COKE,2015,6,0,1,75.2,1,0
10275,2015-07-02,12.26,20,2052,2,BURGER,2015,6,0,1,75.2,1,0
10276,2015-07-02,12.26,20,2052,2,LEMONADE,2015,6,0,1,75.2,1,0
10277,2015-07-02,12.26,44,2053,2,BURGER,2015,6,0,1,75.2,1,0
10278,2015-07-02,12.26,44,2053,2,COKE,2015,6,0,1,75.2,1,0
10279,2015-07-02,12.26,44,2053,2,COFFEE,2015,6,0,1,75.2,1,0
10280,2015-07-03,16.0,80,1070,0,BURGER,2015,6,0,1,78.8,1,0
10281,2015-07-03,12.66,28,2051,2,BURGER,2015,6,0,1,78.8,1,0
10282,2015-07-03,12.66,28,2051,2,COKE,2015,6,0,1,78.8,1,0
10283,2015-07-03,12.26,20,2052,2,BURGER,2015,6,0,1,78.8,1,0
10284,2015-07-03,12.26,20,2052,2,LEMONADE,2015,6,0,1,78.8,1,0
10285,2015-07-03,12.26,50,2053,2,BURGER,2015,6,0,1,78.8,1,0
10286,2015-07-03,12.26,50,2053,2,COKE,2015,6,0,1,78.8,1,0
10287,2015-07-03,12.26,50,2053,2,COFFEE,2015,6,0,1,78.8,1,0
10288,2015-07-04,16.0,62,1070,0,BURGER,2015,6,1,1,80.6,1,0
10289,2015-07-04,12.66,18,2051,2,BURGER,2015,6,1,1,80.6,1,0
10290,2015-07-04,12.66,18,2051,2,COKE,2015,6,1,1,80.6,1,0
10291,2015-07-04,12.26,16,2052,2,BURGER,2015,6,1,1,80.6,1,0
10292,2015-07-04,12.26,16,2052,2,LEMONADE,2015,6,1,1,80.6,1,0
10293,2015-07-04,12.26,30,2053,2,BURGER,2015,6,1,1,80.6,1,0
10294,2015-07-04,12.26,30,2053,2,COKE,2015,6,1,1,80.6,1,0
10295,2015-07-04,12.26,30,2053,2,COFFEE,2015,6,1,1,80.6,1,0
10296,2015-07-05,16.0,58,1070,0,BURGER,2015,6,1,1,80.6,1,0
10297,2015-07-05,12.66,24,2051,2,BURGER,2015,6,1,1,80.6,1,0
10298,2015-07-05,12.66,24,2051,2,COKE,2015,6,1,1,80.6,1,0
10299,2015-07-05,12.26,16,2052,2,BURGER,2015,6,1,1,80.6,1,0
10300,2015-07-05,12.26,16,2052,2,LEMONADE,2015,6,1,1,80.6,1,0
10301,2015-07-05,12.26,32,2053,2,BURGER,2015,6,1,1,80.6,1,0
10302,2015-07-05,12.26,32,2053,2,COKE,2015,6,1,1,80.6,1,0
10303,2015-07-05,12.26,32,2053,2,COFFEE,2015,6,1,1,80.6,1,0
10304,2015-07-06,16.0,86,1070,0,BURGER,2015,6,0,1,80.6,1,0
10305,2015-07-06,12.66,26,2051,2,BURGER,2015,6,0,1,80.6,1,0
10306,2015-07-06,12.66,26,2051,2,COKE,2015,6,0,1,80.6,1,0
10307,2015-07-06,12.26,26,2052,2,BURGER,2015,6,0,1,80.6,1,0
10308,2015-07-06,12.26,26,2052,2,LEMONADE,2015,6,0,1,80.6,1,0
10309,2015-07-06,12.26,52,2053,2,BURGER,2015,6,0,1,80.6,1,0
10310,2015-07-06,12.26,52,2053,2,COKE,2015,6,0,1,80.6,1,0
10311,2015-07-06,12.26,52,2053,2,COFFEE,2015,6,0,1,80.6,1,0
10312,2015-07-07,16.0,84,1070,0,BURGER,2015,6,0,1,82.4,1,0
